145, 1975 0 66 31.9 300.0;
146, 1975 0 66 31.9 296.0;
147, 1975 0 89 16.8 50.0;
148, 1975 0 89 22.7 105.0;
149, 1975 0 57 26.3 157.0;
150, 1975 0 89 22.9 95.5;
151, 1975 0 5 2.8 0.51;
152, 1975 0 89 19.2 59.0;
153, 1975 6 147 25.0 3240.0;
154, 1975 6 147 35.0 3000.0;
155, 1975 0 89 30.8 231.5;
156, 1975 0 89 47.0 655.0;
157, 1975 0 89 47.0 655.0;
158, 1975 6 48 22.0 2000.0;
159, 1975 0 89 18.4 45.6;
160, 1975 0 42 75.0 6000.0;
161, 1975 0 57 23.3 110.0;
162, 1975 0 46 15.0 42.0;
163, 1975 5 166 25.0 1000.0;
164, 1975 6 92 75.0 1370.0;
165, 1975 0 46 15.0 256.0;
166, 1975 6 48 14.0 41.0;
167, 1975 0 5 15.0 42.0;
168, 1975 0 46 41.0 285.0;
169, 1975 6 48 78.0 7600.0;
170, 1975 6 48 13.0 31.0;
171, 1975 6 48 13.0 34.0;
172, 1975 0 42 36.0 70.0;
173, 1975 0 66 21.5 45.0;
174, 1975 0 66 21.5 45.0;
175, 1975 6 48 36.0 70.0;
176, 1975 0 89 25.5 285.0;
177, 1975 0 89 27.2 309.0;
178, 1975 0 89 22.9 188.0;
179, 1975 5 49 36.0 70.0;
180, 1975 5 49 106.0 15000.0;
181, 1975 0 42 60.0 3620.0;
182, 1975 0 5 17.0 55.0;
183, 1975 6 48 30.0 2960.0;
184, 1975 9 53 4.0 5.0;
185, 1975 0 89 15.3 23.5;
186, 1975 6 48 13.0 35.0;
187, 1975 6 48 12.0 34.0;
188, 1975 0 46 12.0 16.0;
189, 1975 5 49 60.0 3620.0;
190, 1975 6 48 13.0 32.0;
191, 1975 5 49 120.0 25000.0;
192, 1975 0 89 15.4 255.7;
193, 1975 0 76 17.0 53.0;
194, 1975 6 48 13.0 39.0;
195, 1975 6 48 12.0 27.0;
196, 1975 0 46 37.0 622.0;
197, 1975 0 89 37.4 622.0;
198, 1975 6 48 13.0 33.0;
199, 1975 0 46 3.0 1.0;
200, 1975 5 49 45.0 15000.0;
201, 1975 5 53 200.0 684000.0;
202, 1975 6 48 200.0 684000.0;
203, 1975 6 85 200.0 684000.0;
204, 1975 6 48 30.0 3400.0;
205, 1975 0 42 25.0 3240.0;
206, 1975 0 89 18.0 445.0;
207, 1975 0 76 28.8 191.0;
208, 1975 5 53 25.0 3240.0;
209, 1975 6 102 25.0 1550.0;
210, 1975 6 92 25.0 1550.0;
211, 1975 0 46 15.0 45.0;
212, 1975 0 46 14.0 32.0;
213, 1975 5 55 200.0 684000.0;
214, 1975 0 46 17.0 53.0;
215, 1975 0 89 15.4 56.0;
216, 1975 0 89 15.5 69.0;
217, 1975 0 46 29.0 191.0;
218, 1975 6 48 35.0 3000.0;
219, 1975 6 191 15.0 870.0;
220, 1975 0 89 18.2 42.9;
221, 1975 6 192 15.0 870.0;
222, 1975 0 46 15.0 56.0;
223, 1975 0 46 16.0 69.0;
224, 1975 5 167 25.0 1000.0;
225, 1975 6 48 25.0 1000.0;
226, 1975 5 49 100.0 14300.0;
227, 1975 6 92 20.0 141.0;
228, 1975 6 85 100.0 60300.0;
229, 1975 6 48 14.0 47.0;
230, 1975 5 49 25.0 3240.0;
231, 1975 5 53 300.0 650000.0;
232, 1975 0 46 23.0 110.0;
233, 1975 5 45 100.0 60300.0;
234, 1975 0 46 26.0 285.0;
235, 1975 0 46 26.0 157.0;
236, 1975 0 46 23.0 96.0;
237, 1975 0 46 23.0 188.0;
238, 1975 0 46 18.0 445.0;
239, 1975 0 46 31.0 232.0;
240, 1975 0 46 19.0 59.0;
241, 1975 5 53 45.0 15000.0;
242, 1975 0 46 15.0 35.0;
243, 1975 0 46 18.0 43.0;
244, 1975 0 42 45.0 15000.0;
245, 1975 0 46 47.0 655.0;
246, 1976 6 55 55.0 4000.0;
247, 1976 0 5 3.0 0.76;
248, 1976 0 46 16.0 40.0;
249, 1976 6 55 54.0 4000.0;
250, 1976 6 48 11.0 19.0;
251, 1976 0 46 13.0 24.0;
252, 1976 5 45 14.0 38.0;
253, 1976 0 5 3.3 1.13;
254, 1976 5 45 12.0 18.0;
255, 1976 0 46 11.0 14.0;
256, 1976 0 46 14.0 30.0;
257, 1976 0 5 3.0 0.82;
258, 1976 6 55 52.0 4000.0;
259, 1976 0 46 17.0 61.0;
260, 1976 0 46 16.0 41.0;
261, 1976 5 45 12.0 20.0;
262, 1976 6 48 10.0 14.0;
263, 1976 6 48 94.0 16000.0;
264, 1976 6 48 13.0 35.0;
265, 1976 6 48 9.0 16.0;
266, 1976 6 48 88.0 14000.0;
267, 1976 0 46 13.0 17.0;
268, 1976 0 46 14.0 29.0;
269, 1976 0 46 16.0 43.0;
270, 1976 6 48 92.0 15000.0;
271, 1976 0 46 15.0 48.0;
272, 1976 5 45 13.0 18.0;
273, 1976 6 48 66.0 6000.0;
274, 1976 6 48 10.0 18.0;
275, 1976 5 45 13.0 27.0;
276, 1976 6 48 13.0 35.0;
277, 1976 6 48 11.0 35.0;
278, 1976 6 48 11.0 29.0;
279, 1976 6 48 11.0 26.0;
280, 1976 0 46 15.0 42.0;
281, 1976 6 48 11.0 23.0;
282, 1976 6 48 11.0 34.0;
283, 1976 0 46 12.0 19.0;
284, 1976 0 5 2.2 0.25;
285, 1976 6 48 86.0 14000.0;
286, 1976 0 46 14.0 30.0;
287, 1976 0 46 15.0 42.0;
288, 1976 0 46 13.0 24.0;
289, 1976 0 46 13.0 27.0;
290, 1976 6 34 25.8 205.0;
291, 1976 6 48 12.0 37.0;
292, 1976 5 45 13.0 27.0;
293, 1976 6 48 12.0 39.0;
294, 1976 6 48 12.0 48.0;
295, 1976 6 48 10.0 15.0;
296, 1976 6 48 11.0 22.0;
297, 1976 6 48 10.0 21.0;
298, 1976 6 48 9.0 16.0;
299, 1976 6 48 5.0 12.0;
300, 1976 0 5 2.7 0.58;
301, 1976 6 48 90.0 14000.0;
302, 1976 6 48 10.0 20.0;
303, 1976 6 48 8.0 10.0;
304, 1976 0 46 13.0 26.0;
